insertId,"jsonPayload.""cos.googleapis.com/container_id""","jsonPayload.""cos.googleapis.com/stream""",jsonPayload.message,"labels.""compute.googleapis.com/resource_name""",logName,receiveTimestamp,resource.labels.instance_id,resource.labels.project_id,resource.labels.zone,resource.type,timestamp
6zooglzkjg4l5d3fe,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:58:19.922509976Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:58:17.038612306Z
6zooglzkjg4l5d3al,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:58:13.873514003Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:58:09.035644881Z
6zooglzkjg4l5d2ty,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:58:02.927885921Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:58:01.146061920Z
6zooglzkjg4l5d2nj,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:57:56.830539007Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:57:53.028980546Z
6zooglzkjg4l5d2mb,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:57:51.699235816Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:57:49.173734106Z
6zooglzkjg4l5d2fn,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:57:43.964620224Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:57:41.151119924Z
6zooglzkjg4l5d2bv,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:57:38.895947312Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:57:37.146706813Z
6zooglzkjg4l5d1wy,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:57:33.819998529Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:57:28.751498495Z
6zooglzkjg4l5d1qj,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:57:23.944771248Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:57:20.485508839Z
6zooglzkjg4l5d1nm,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:57:17.915145162Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:57:16.469560184Z
6zooglzkjg4l5d1lm,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:57:12.817255898Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:57:12.503695252Z
6zooglzkjg4l5d1hv,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:57:12.817255898Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:57:08.468316251Z
6zooglzkjg4l5d1hk,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:57:07.919209479Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:57:04.498119477Z
6zooglzkjg4l5d1er,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:57:02.909707734Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:57:00.705772915Z
6zooglzkjg4l5d0ye,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:56:56.920509065Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:56:52.463324961Z
6zooglzkjg4l5d0wa,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:56:50.894074554Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:56:48.740974475Z
6zooglzkjg4l5d0te,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:56:44.859552876Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:56:44.330592972Z
6zooglzkjg4l5d0nm,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:56:38.879096873Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:56:36.318090252Z
6zooglzkjg4l5d0ir,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:56:32.862494414Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:56:28.745810595Z
6zooglzkjg4l5d0cd,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:56:22.737661361Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:56:20.748846566Z
6zooglzkjg4l5c9wk,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:56:16.829532956Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:56:11.875610334Z
6zooglzkjg4l5c9tp,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:56:11.827664416Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:56:07.846429265Z
6zooglzkjg4l5c9rl,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:56:05.761642607Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:56:04.051082859Z
6zooglzkjg4l5c9oq,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:56:00.709186248Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:56:00.029754293Z
6zooglzkjg4l5c9ia,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:55:55.735940724Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:55:52.265782018Z
6zooglzkjg4l5c9eh,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:55:50.640623412Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:55:47.916916326Z
6zooglzkjg4l5c9de,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:55:45.799505209Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:55:44.067733372Z
6zooglzkjg4l5c8zz,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:55:40.741868700Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:55:40.030255440Z
6zooglzkjg4l5c8wq,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:55:40.741868700Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:55:36.016138629Z
6zooglzkjg4l5c8qw,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:55:28.859042373Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:55:28.020274378Z
6zooglzkjg4l5c8pt,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:55:28.859042373Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:55:23.995143798Z
6zooglzkjg4l5c8lb,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:55:22.832021956Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:55:19.990853244Z
6zooglzkjg4l5c8ih,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:55:16.804890144Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:55:15.997548596Z
6zooglzkjg4l5c8cp,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:55:11.759300791Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:55:07.990570743Z
6zooglzkjg4l5c7xs,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:55:00.784823144Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:54:59.984280101Z
6zooglzkjg4l5c7rg,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:54:55.765882442Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:54:52.291226050Z
6zooglzkjg4l5c7mj,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:54:44.759556630Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:54:43.860683590Z
6zooglzkjg4l5c7ft,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:54:39.750551125Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:54:36.241028610Z
6zooglzkjg4l5c7ca,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:54:33.730318158Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:54:31.965259836Z
6zooglzkjg4l5c6xe,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:54:28.715475213Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:54:23.994949833Z
6zooglzkjg4l5c6qq,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:54:18.715757147Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:54:16.260616878Z
6zooglzkjg4l5c6or,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:54:13.652216174Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:54:12.022218991Z
6zooglzkjg4l5c6lx,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:54:08.595002126Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:54:08.242190021Z
6zooglzkjg4l5c6jr,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:54:08.595002126Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:54:04.023852051Z
6zooglzkjg4l5c6gx,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:54:03.701670825Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:54:00.258454126Z
6zooglzkjg4l5c6db,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:53:57.710643875Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:53:56.007082194Z
6zooglzkjg4l5c5wq,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:53:51.679648290Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:53:48.234150869Z
6zooglzkjg4l5c5wg,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:53:45.684368549Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:53:44.243954316Z
6zooglzkjg4l5c5se,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:53:40.683180289Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:53:40.010584688Z
6zooglzkjg4l5c5px,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:53:40.683180289Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:53:36.008628805Z
6zooglzkjg4l5c5if,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:53:28.663791104Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:53:24.233750732Z
6zooglzkjg4l5c5bt,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:53:18.607401752Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:53:16.303275094Z
6zooglzkjg4l5c4uk,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:53:08.605659230Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:53:07.995123095Z
6zooglzkjg4l5c4td,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:53:08.605659230Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:53:03.984533561Z
6zooglzkjg4l5c4mp,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:52:58.568584935Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:52:55.992460957Z
6zooglzkjg4l5c4js,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:52:53.587277511Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:52:51.989005166Z
6zooglzkjg4l5c4ey,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:52:48.591708283Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:52:43.972628303Z
6zooglzkjg4l5c3yk,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:52:38.584501134Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:52:35.846000433Z
6zooglzkjg4l5c3um,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:52:33.582429266Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:52:31.975115820Z
6zooglzkjg4l5c3rt,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:52:28.579310060Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:52:28.254066422Z
6zooglzkjg4l5c3pq,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:52:28.579310060Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:52:23.990997017Z
6zooglzkjg4l5c3nq,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:52:23.585205704Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:52:20.854219143Z
6zooglzkjg4l5c3jv,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:52:18.562968776Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:52:15.980232840Z
6zooglzkjg4l5c3ek,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:52:08.574226583Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:52:07.980776142Z
6zooglzkjg4l5c3du,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:52:08.574226583Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:52:03.836981562Z
6zooglzkjg4l5c3ae,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:52:03.581859927Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:51:59.817146857Z
6zooglzkjg4l5c2tq,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:51:53.553400965Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:51:51.982379839Z
6zooglzkjg4l5c2ot,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:51:48.573641638Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:51:44.200783438Z
6zooglzkjg4l5c2ie,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:51:38.583678990Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:51:36.218975767Z
6zooglzkjg4l5c2bp,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:51:28.579830001Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:51:27.822584415Z
6zooglzkjg4l5c2ao,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:51:28.579830001Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:51:24.394053399Z
6zooglzkjg4l5c1ua,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:51:18.591093562Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:51:16.231616820Z
6zooglzkjg4l5c1nm,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:51:08.579354619Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:51:08.212394306Z
6zooglzkjg4l5c1li,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:51:08.579354619Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:51:03.960324627Z
6zooglzkjg4l5c1in,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:51:03.541908792Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:50:59.972383669Z
6zooglzkjg4l5c1ca,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:50:52.878627176Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:50:51.959027198Z
6zooglzkjg4l5c0yd,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:50:52.878627176Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:50:47.943611634Z
6zooglzkjg4l5c0xa,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:50:47.855039376Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:50:43.944171573Z
6zooglzkjg4l5c0te,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:50:42.818184946Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:50:40.241536560Z
6zooglzkjg4l5c0mp,3fdca8baef1320bf8dde38f95a8ee63469313481811810d2456147fab427870f,stdout,"CT: State update:19 nodes, 60 channels
",e2de4f438c50,projects/hoprassociation/logs/cos_containers,2021-10-08T07:50:32.845431246Z,7872204418567022049,hoprassociation,europe-west6-b,gce_instance,2021-10-08T07:50:32.271938096Z
